DATE,AEP,BP,BSAC,CHTR,CMCSA,GOOG,HON,HSBC,MCD,MMM,NEE,PM,UNH,UPS,XOM,AEP_SI,BP_SI,BSAC_SI,CHTR_SI,CMCSA_SI,GOOG_SI,HON_SI,HSBC_SI,MCD_SI,MMM_SI,NEE_SI,PM_SI,UNH_SI,UPS_SI,XOM_SI,DJI_SI,VIX_SI,GSPC_SI,CLF_SI,GCF_SI,TNX_SI
2012-03-05,-0.007903119087664168,-0.009684650142250506,0.02294528613310154,0.003356823762148742,0.004788177563135654,0.011267571084188521,0.01087855531234927,0.013537141458022206,-0.004421868387274319,0.005255909261158487,-0.0006689074523049676,-0.010289154891039098,0.014326488326147135,0.0028740461736340706,-0.007877113069233443,3409800,21032600,690300,179200,26689200,63970883,3599758,1511700,6313200,2701900,5246800,4097400,4739900,2102500,12803100,106.75,1705.5,12977.33984375,1369.5899658203125,1.9930000305175781,18.270000457763672
2012-03-06,0.0018293286532053976,0.036071750204194175,0.020502047972011384,0.023255765577027576,0.0061857078388564135,0.01512417415562306,0.022504244822083797,0.02902153034427235,0.0004999082983949688,0.024236137221018805,0.005180438852168456,0.015921272309174506,0.01053800425203466,0.009303090505734857,0.013216791743343004,4467500,10551800,755560,293600,28928600,127451937,5226934,2529100,6713900,3547900,4798000,6932900,4445700,3290300,16507900,107.11000061035156,1708.699951171875,12958.650390625,1363.6300048828125,1.9769999980926514,20.56999969482422
2012-03-07,-0.0010469055440658348,-0.00670520132156649,-0.030445277413514882,0.0059113399233428066,-0.011065369494192456,-0.0030414996275500705,0.0005194497771813245,-0.007414066352018356,-0.0029029893728262923,-0.006121328633269085,-0.00369559078828674,-0.00011915365070014339,0.001285463463575054,-0.005158142794023712,0.00034956030919452985,7574200,5261100,885300,284300,25720400,50769586,6110747,2910700,5873500,3150800,5192800,4852700,4474900,2552500,14767700,104.93000030517578,1676.0,12756.1201171875,1343.3900146484375,1.9500000476837158,20.43000030517578
2012-03-08,0.0010458106790678379,-0.012247410316178486,-0.017850506345711503,-0.008259002187622322,-0.012996135146857934,-0.0005604039552744577,-0.030308294090568566,-0.012649331403250086,0.03214267128798254,-0.01450797719778496,-0.00016723802031060053,-0.006542409932371429,-0.02243071795405882,-0.00947389516982211,0.011650783420039001,3070800,5905400,313300,317700,20373400,54021731,4328332,1826000,16841200,2603200,5630800,3738200,4883600,3405400,19032000,106.23999786376953,1686.4000244140625,12835.5302734375,1352.6500244140625,2.0,18.079999923706055
2012-03-09,-0.0005235273379549099,0.00891504223423667,-0.005563740286867569,-0.0008191224821529897,-0.007427153598144054,0.011348304133516507,-0.004875209961062277,0.007040412479322966,0.0012375082344971977,-0.0010376545735657494,-0.004183513208607437,0.00011828899195032161,-0.00305711855123314,-0.005734741887258643,0.006248078529527801,2491700,10283600,295880,461700,18266600,107224403,3414626,2035400,7808700,1958300,7049200,3601500,4743200,2954900,17042500,106.91000366210938,1698.800048828125,12908.6201171875,1365.969970703125,2.0190000534057617,17.15999984741211
2012-03-12,-0.012300442101053521,-0.0006423955949046434,0.0073370936884076254,-0.022589639297238895,0.00770773733032204,-0.008163208025294022,0.008698978715203864,0.0029731607418168604,0.0018583487100882756,-0.008525432261687449,-0.012664680985284393,0.0008275883476047685,0.013624810959969036,-0.006868793248259397,-0.014827942684208395,3655600,5006800,371280,273700,17551200,67010233,3891670,2559600,4503100,2049300,6857200,8037600,4567000,3243400,19014000,107.5,1708.0999755859375,12920.580078125,1370.780029296875,2.003000020980835,15.789999961853027
2012-03-13,-0.009565324942464981,-0.013056407268152936,-0.015509677564935487,-0.006723197706711703,-0.014521782233839264,-0.020870826835935885,-0.01873104333314135,-0.040605417454383286,-0.0012412414040634534,-0.013822495321619721,-0.002303890734094871,-0.013839512848904167,-0.005633756332341866,-0.008752936005309575,-0.015312521651133837,5184500,4110000,411840,272000,22979000,90168712,4664194,2847100,6350900,3107100,7364400,5132900,6497400,4442600,16853300,106.55000305175781,1698.4000244140625,12953.2001953125,1371.9200439453125,2.052000045776367,14.0
2012-03-14,0.01920593868013487,0.0133106327109912,0.004653510842907327,-0.003498190854479999,0.008322007244233487,0.0028973756211627677,-0.00248464082298816,-0.009180529159587003,-0.005269617954835937,-0.0013523314738725922,0.013955117856261579,0.0030331735472899357,-0.008133432509189076,0.0016587383398046773,0.00967039181157403,5556200,8380800,415220,236100,22330800,117916329,3418611,1986000,7209100,2960900,7512800,5170700,6684000,3453000,16187300,106.69000244140625,1676.9000244140625,13177.150390625,1395.949951171875,2.187000036239624,14.420000076293945
2012-03-15,-0.002871986447751107,0.00021406032414250653,-0.02229684094143347,-0.006021249634608594,-0.0003355848095489833,-0.008344299916164699,-0.005452728460761724,-0.0026625642570603514,-0.0077089344835725715,-0.012715012449135088,-0.003163768829903546,-0.005265651754351008,0.0012551245791518895,-0.008947132720811046,-0.000813358115954621,5222800,8729900,365560,214900,22826200,97769094,2820837,2131400,5768200,3252200,8405600,4849500,4598700,3956700,14523600,105.5,1646.300048828125,13192.9697265625,1394.1700439453125,2.3320000171661377,15.319999694824219
2012-03-16,-0.008331057888141258,-0.002998643094525022,0.000234464208100027,-0.007875255737622266,0.010067184169966659,-0.0062949442933031285,0.007888198937643365,-0.015047327363151508,0.0038760986262311725,0.004889015986538681,0.0014943535622479187,0.001047014487497222,0.002153882778310967,0.006714376609962325,-0.004066128202098618,4905200,9926900,411840,375300,41784200,122477361,5346930,2941800,7337000,5007100,10953600,7930600,8510100,4612000,30991300,105.44000244140625,1660.0,13253.509765625,1402.550048828125,2.3320000171661377,14.430000305175781
2012-03-19,0.008262224814923225,-0.0019215789105389014,0.0029322563333115115,0.0003125559812323653,-0.012203507724426021,-0.01430304824293116,-0.0014908178547519135,0.0006539404362475576,-0.0007170585474596258,-0.0020096214600728857,0.0021608126538252836,-0.006175923462927946,-0.009713881561241644,-0.034434393706250344,-0.0063625569332173,2925200,6203400,289900,220500,19612200,87237768,2387007,1727700,4634500,2585400,7478800,3724600,5347700,11886200,10770400,107.18000030517578,1661.199951171875,13231.9404296875,1404.1700439453125,2.2709999084472656,15.420000076293945
